county,snap_apps_rcvd,init_apps,apps_rcvd_bene_prev_30d,apps_rcvd_bene_prev_60d,apps_rcvd_bene_prev_90d,apps_rcvd_bene_over_90d,ave_days_apprv_bene,cases_sched_recert,recert_rcvd_snap_follow_mth,recert_not_rcvd_snap_follow_mth,incomp_recert_no_bene_reapp,incomp_recert_no_bene_reapp_30d,incomp_recert_no_bene_reapp_60d,incomp_recert_no_bene_reapp_90d,avg_days_btw_notice_recert,pct_reapps_churning,pct_reapps_churning_in_30d,pct_recerts_churning,pct_recerts_churning_in_30d,year,month,pct_apps_rcvd_from_this_county,pct_cases_sched_recert_this_county,quarter,fulldate
Marin,1593.0,752.0,297.0,86.0,60.0,398.0,10.7,2034.0,1196.0,838.0,625.0,544.0,52.0,29.0,29.7,0.2781,0.1864,0.3923,0.3415,2016,MAR,0.00352015415314,0.00439478761768,1.0,2016-03-01
Mariposa,284.0,162.0,25.0,8.0,10.0,79.0,15.3,319.0,188.0,131.0,60.0,56.0,4.0,0.0,25.3,0.1514,0.088,0.2113,0.1972,2016,MAR,0.000627572994031,0.000689251352035,1.0,2016-03-01
Mendocino,1642.0,629.0,351.0,118.0,70.0,474.0,10.7,2169.0,1210.0,959.0,574.0,472.0,78.0,24.0,29.0,0.3283,0.2138,0.3496,0.2875,2016,MAR,0.00362843259225,0.00468647706133,1.0,2016-03-01
Merced,4780.0,1906.0,896.0,310.0,179.0,1489.0,12.0,6831.0,4564.0,2267.0,1634.0,1466.0,118.0,50.0,25.3,0.2897,0.1874,0.3418,0.3067,2016,MAR,0.0105626722235,0.0147594858487,1.0,2016-03-01
Modoc,158.0,87.0,23.0,5.0,5.0,38.0,11.3,137.0,76.0,61.0,32.0,30.0,1.0,1.0,24.7,0.2089,0.1456,0.2025,0.1899,2016,MAR,0.000349142722032,0.000296010768742,1.0,2016-03-01
Mono,118.0,68.0,7.0,4.0,3.0,36.0,10.0,178.0,66.0,112.0,15.0,11.0,4.0,0.0,22.7,0.1186,0.0593,0.1271,0.0932,2016,MAR,0.000260752159492,0.00038459793311,1.0,2016-03-01
Monterey,6172.0,2695.0,942.0,340.0,204.0,1991.0,11.0,5981.0,3551.0,2430.0,1152.0,994.0,102.0,56.0,23.7,0.2408,0.1526,0.1866,0.161,2016,MAR,0.0136386637999,0.012922922685,1.0,2016-03-01
Napa,1062.0,542.0,110.0,59.0,24.0,327.0,14.3,1071.0,590.0,481.0,220.0,185.0,27.0,8.0,25.7,0.1817,0.1036,0.2072,0.1742,2016,MAR,0.00234676943543,0.0023140695863,1.0,2016-03-01
Nevada,1086.0,587.0,119.0,47.0,31.0,302.0,12.3,1279.0,728.0,551.0,323.0,295.0,13.0,15.0,25.0,0.1814,0.1096,0.2974,0.2716,2016,MAR,0.00239980377295,0.00276348739578,1.0,2016-03-01
Orange,24223.0,12576.0,2602.0,1474.0,955.0,6616.0,5.7,26955.0,21596.0,5359.0,2831.0,1733.0,670.0,428.0,33.3,0.2077,0.1074,0.1169,0.0715,2016,MAR,0.0535271149099,0.0582406589156,1.0,2016-03-01
Placer,2936.0,1540.0,301.0,166.0,91.0,838.0,9.0,2265.0,1748.0,517.0,312.0,198.0,74.0,40.0,33.3,0.1901,0.1025,0.1063,0.0674,2016,MAR,0.00648786729041,0.0048939006657,1.0,2016-03-01
Plumas,333.0,181.0,38.0,13.0,12.0,89.0,16.0,333.0,192.0,141.0,63.0,61.0,2.0,0.0,29.7,0.1892,0.1141,0.1892,0.1832,2016,MAR,0.000735851433142,0.000719500627672,1.0,2016-03-01
Riverside,30815.0,13905.0,5444.0,1816.0,1145.0,8505.0,9.7,34772.0,21259.0,13513.0,7282.0,6256.0,664.0,362.0,25.3,0.2728,0.1767,0.2363,0.203,2016,MAR,0.0680938796165,0.0751305580343,1.0,2016-03-01
Sacramento,22618.0,10960.0,2893.0,1312.0,822.0,6631.0,6.7,23535.0,18739.0,4796.0,3406.0,2257.0,694.0,455.0,35.3,0.2223,0.1279,0.1506,0.0998,2016,MAR,0.049980443588,0.0508511930098,1.0,2016-03-01
San Benito,671.0,288.0,107.0,40.0,27.0,209.0,12.7,741.0,430.0,311.0,218.0,186.0,25.0,7.0,26.3,0.2593,0.1595,0.3249,0.2772,2016,MAR,0.0014827516866,0.00160105094626,1.0,2016-03-01
San Bernardino,37664.0,14793.0,8662.0,2296.0,1362.0,10551.0,8.3,48277.0,30565.0,17712.0,10600.0,9323.0,809.0,468.0,29.3,0.3271,0.23,0.2814,0.2475,2016,MAR,0.0832285536873,0.104310305712,1.0,2016-03-01
San Diego,38512.0,18060.0,5157.0,2374.0,1455.0,11466.0,11.3,31388.0,24435.0,6953.0,4392.0,2633.0,1017.0,742.0,34.7,0.2333,0.1339,0.114,0.0684,2016,MAR,0.0851024336132,0.0678188759801,1.0,2016-03-01
San Francisco,8582.0,4590.0,862.0,447.0,276.0,2407.0,7.7,7306.0,5505.0,1801.0,1067.0,726.0,202.0,139.0,34.7,0.1847,0.1004,0.1243,0.0846,2016,MAR,0.0189641951929,0.0157858005579,1.0,2016-03-01
San Joaquin,10258.0,4768.0,1869.0,551.0,357.0,2713.0,12.3,15007.0,9973.0,5034.0,2986.0,2639.0,229.0,118.0,24.3,0.2707,0.1822,0.2911,0.2573,2016,MAR,0.0226677597633,0.0324250628213,1.0,2016-03-01
San Luis Obispo,2638.0,1295.0,205.0,133.0,106.0,899.0,11.3,2162.0,1691.0,471.0,217.0,119.0,55.0,43.0,34.3,0.1683,0.0777,0.0823,0.0451,2016,MAR,0.00582935759949,0.00467135242351,1.0,2016-03-01
San Mateo,4287.0,2163.0,487.0,261.0,178.0,1198.0,9.7,3510.0,2630.0,880.0,492.0,285.0,122.0,85.0,40.0,0.216,0.1136,0.1148,0.0665,2016,MAR,0.00947325854019,0.00758392553493,1.0,2016-03-01
Santa Barbara,4596.0,2557.0,446.0,260.0,135.0,1198.0,11.3,3768.0,2973.0,795.0,490.0,322.0,96.0,72.0,36.0,0.1699,0.0901,0.099,0.0651,2016,MAR,0.0101560756358,0.00814137647168,1.0,2016-03-01
Santa Clara,9941.0,5269.0,232.0,618.0,421.0,3401.0,7.7,12214.0,9954.0,2260.0,451.0,46.0,231.0,174.0,36.0,0.1279,0.0233,0.0454,0.46,2016,MAR,0.0219672645552,0.0263903323315,1.0,2016-03-01
Santa Cruz,3311.0,1871.0,45.0,134.0,103.0,1158.0,12.0,3215.0,2628.0,587.0,123.0,22.0,56.0,45.0,36.0,0.0852,0.0136,0.0371,0.66,2016,MAR,0.00731652881422,0.00694653008398,1.0,2016-03-01
Shasta,3366.0,1456.0,532.0,185.0,152.0,1041.0,14.0,3847.0,2127.0,1720.0,1045.0,903.0,101.0,41.0,27.7,0.2582,0.1581,0.3105,0.2683,2016,MAR,0.00743806583771,0.00831206881278,1.0,2016-03-01
Sierra,31.0,14.0,2.0,1.0,2.0,12.0,4.7,59.0,31.0,28.0,3.0,1.0,2.0,0.0,34.0,0.1613,0.0645,0.0968,0.0323,2016,MAR,6.85026859682e-05,0.000127479090188,1.0,2016-03-01
Siskiyou,834.0,395.0,120.0,40.0,28.0,251.0,19.3,903.0,537.0,366.0,238.0,213.0,17.0,8.0,26.7,0.2254,0.1439,0.2854,0.2554,2016,MAR,0.00184294322895,0.00195107827864,1.0,2016-03-01
Solano,4803.0,2571.0,62.0,313.0,208.0,1649.0,11.7,5419.0,4116.0,1303.0,266.0,21.0,150.0,95.0,38.7,0.1214,0.0129,0.0554,0.44,2016,MAR,0.0106134967969,0.0117086303344,1.0,2016-03-01
Sonoma,4880.0,2120.0,622.0,285.0,204.0,1649.0,18.0,4301.0,3306.0,995.0,584.0,353.0,134.0,97.0,36.3,0.2277,0.1275,0.1197,0.0723,2016,MAR,0.0107836486298,0.00929300960847,1.0,2016-03-01
Stanislaus,10053.0,4014.0,1869.0,629.0,418.0,3123.0,8.0,12344.0,7475.0,4869.0,2684.0,2254.0,283.0,147.0,27.3,0.2901,0.1859,0.267,0.2242,2016,MAR,0.0222147581303,0.0266712184624,1.0,2016-03-01
Sutter,1521.0,704.0,260.0,71.0,46.0,440.0,15.7,1651.0,1010.0,641.0,426.0,392.0,20.0,14.0,28.3,0.2479,0.1709,0.2801,0.2577,2016,MAR,0.00336105114057,0.00356725386272,1.0,2016-03-01
Tehama,1220.0,577.0,183.0,70.0,51.0,339.0,14.3,1550.0,882.0,668.0,395.0,359.0,25.0,11.0,21.3,0.2492,0.15,0.3238,0.2943,2016,MAR,0.00269591215746,0.00334902694562,1.0,2016-03-01
Trinity,241.0,135.0,31.0,15.0,9.0,51.0,12.7,296.0,144.0,152.0,84.0,74.0,7.0,3.0,26.7,0.2282,0.1286,0.3485,0.3071,2016,MAR,0.000532553139301,0.000639556113487,1.0,2016-03-01
Tulare,9416.0,3254.0,2012.0,670.0,424.0,3056.0,5.3,12967.0,11072.0,1895.0,1810.0,1297.0,293.0,220.0,35.0,0.3299,0.2137,0.1922,0.1377,2016,MAR,0.0208071384218,0.0280173112283,1.0,2016-03-01
Tuolumne,848.0,397.0,113.0,53.0,23.0,262.0,13.3,970.0,543.0,427.0,177.0,151.0,16.0,10.0,28.0,0.2229,0.1333,0.2087,0.1781,2016,MAR,0.00187387992584,0.0020958426692,1.0,2016-03-01
Ventura,8992.0,3680.0,1444.0,653.0,372.0,2843.0,9.0,8194.0,6245.0,1949.0,1495.0,1032.0,282.0,181.0,37.3,0.2746,0.1606,0.1663,0.1148,2016,MAR,0.0198701984589,0.0177044688983,1.0,2016-03-01
Yolo,2559.0,1422.0,242.0,132.0,85.0,678.0,8.0,2566.0,2052.0,514.0,315.0,185.0,82.0,48.0,33.0,0.1794,0.0946,0.1231,0.0723,2016,MAR,0.00565478623847,0.00554426009191,1.0,2016-03-01
Yuba,1621.0,741.0,326.0,88.0,53.0,413.0,10.7,1846.0,1092.0,754.0,602.0,555.0,34.0,13.0,24.0,0.2881,0.2011,0.3714,0.3424,2016,MAR,0.00358202754692,0.00398858305911,1.0,2016-03-01
