,PART A:  APPLICATIONS FOR FOOD STAMPS,,,,,,,,,,"PART A:  APPLICATIONS FOR FOOD STAMPS, cont'd",,,,,PART B:  CERTIFIED CASELOAD MOVEMENT,,,,,,"PART B:  CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,"PART B:  CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,,,,"PART B:  CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,,,PART C:  RECERTIFICATIONS,,,,,,,,,,"PART C:  RECERTIFICATIONS, cont'd",,,,,,,,,
,,1.,2.,3.,4.,4.a.,4.a.(1) PAFS,4.a. (1) NAFS,4.b. PAFS,4.b. NAFS,4.b. (1) PAFS,4.b. (1) NAFS,4.c. PAFS,4.c. NAFS,5.,PAFS,6. PAFS,7. PAFS,7.a. PAFS,7.a PAFS,7.a. PAFS,7.a. NAFS,7.a. NAFS,7.a. NAFS,7.a. PAFS,7.b. PAFS,7.c. PAFS,8. PAFS,8.a. PAFS,8.a.1.,8.b.,8.b.,8.b. PAFS,8.c.,8.c.,8.c. PAFS,9. PAFS,10. PAFS,NAFS,6. NAFS,7. NAFS,7.a. NAFS,7.b. NAFS,7.c. NAFS,8. NAFS,8.a. NAFS,8.b. NAFS,8.c. NAFS,9. NAFS,10. NAFS,11. PAFS,11.a. PAFS,11.a. PAFS,11.a. PAFS,11.a. NAFS,11.a. NAFS,11.a. NAFS,11.a. PAFS,11.b. PAFS,11.b. PAFS,11.b. PAFS,11.b. NAFS,11.b. NAFS,11.b. NAFS,11.b. PAFS,12. PAFS,11. NAFS,11.a. NAFS,11.b. NAFS,12. NAFS
,,Pending,Rec'd,Total,Disposed ,Approved,Approved over 30 days,,Denied,Denied,Denied in over 30 days,,With-,With-,Pending,Adj,Cs frwrd,Cases,Fed apps.,Fed/St apps,St. apps,Fed apps,Fed/St apps,St. apps,Total apps,Transferred,Other ,Total cs open,Pure Fed,Tot Fed,Comb cases St persons,,Fed/St,"St cases, St persons",,Pure St,Cs term,Cs frwrd,Adj,Cs frwrd,Cs added,Tot apps,Transfer'd,Other ,Total cs open,Pure Fed,Fed/St,Pure St,Cs term,Cs frwrd'd,Recerts,Federal,Fed/State,State,Federal,Fed/State,State,Total,Federal,Fed/State,State,Federal,Fed/State,State,Total,Overdue,Recerts,Total,Total,Overdue
County,Adj,last mo,this mo,during mo,,,,,,,,,drawn,drawn,end of mo,,frm lst mo,added,approved,approved,approved,approved,approved,approved,approved,from NAFS,approvals,during mo,cases,Pers count,Singles,Families,comb cs,Singles,Families,cases,during mo,to next mo,,frm lst mo,during mo,approved,frm PAFS,approvals,during mo,cases,comb cs,cases,dur mo,to next mo,disp of,contin elig,contin elig,contin elig,contin elig,contin elig,contin elig,contin elig,inelig,inelig,inelig,inelig,inelig,inelig,Ineligible,recert-CWD,disp of,contin elig,Ineligible,recert-CWD
Data Cell,,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,,15.0,17.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,27.0,29.0,31.0,33.0,35.0,36.0,37.0,38.0,40.0,41.0,42.0,44.0,46.0,,16.0,18.0,26.0,28.0,30.0,32.0,34.0,39.0,43.0,45.0,47.0,48.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,66.0,49.0,57.0,65.0,67.0
Statewide,-1864.0,40546.0,81342.0,121888.0,83472.0,52149.0,295.0,931.0,4572.0,20950.0,52.0,399.0,1333.0,4468.0,38416.0,-228.0,278967.0,26980.0,12378.0,188.0,33.0,38524.0,599.0,427.0,12599.0,4795.0,9586.0,305947.0,300925.0,1720428.0,792.0,12752.0,4709.0,5286.0,1073.0,313.0,33401.0,272546.0,7113.0,386249.0,58682.0,39550.0,5061.0,14071.0,444931.0,432910.0,7342.0,4679.0,63107.0,381824.0,18790.0,17959.0,226.0,27.0,21408.0,400.0,290.0,18212.0,571.0,6.0,1.0,2928.0,23.0,53.0,578.0,450.0,25102.0,22098.0,3004.0,487.0
Alameda,,1374.0,3013.0,4387.0,2941.0,1793.0,21.0,5.0,18.0,908.0,0.0,0.0,1.0,221.0,1446.0,,12400.0,1584.0,673.0,3.0,3.0,1101.0,7.0,6.0,679.0,41.0,864.0,13984.0,13931.0,60178.0,71.0,54.0,53.0,234.0,0.0,0.0,1702.0,12282.0,,7993.0,1818.0,1114.0,33.0,671.0,9811.0,9576.0,67.0,168.0,1930.0,7881.0,728.0,714.0,14.0,0.0,386.0,6.0,9.0,728.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,4.0,418.0,401.0,17.0,2.0
Alpine,,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,10.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,24.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amador,-1.0,37.0,65.0,102.0,70.0,39.0,1.0,2.0,1.0,22.0,1.0,3.0,0.0,8.0,32.0,,120.0,38.0,5.0,0.0,0.0,34.0,0.0,0.0,5.0,18.0,15.0,158.0,158.0,933.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,123.0,,252.0,83.0,34.0,20.0,29.0,335.0,335.0,0.0,0.0,91.0,244.0,7.0,7.0,0.0,0.0,17.0,0.0,0.0,7.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,27.0,17.0,10.0,2.0
Butte,,356.0,792.0,1148.0,767.0,424.0,11.0,78.0,48.0,243.0,10.0,75.0,8.0,44.0,381.0,,2274.0,307.0,67.0,1.0,0.0,351.0,4.0,1.0,68.0,133.0,106.0,2581.0,2567.0,16789.0,0.0,11.0,14.0,4.0,0.0,0.0,427.0,2154.0,,4318.0,732.0,356.0,144.0,232.0,5050.0,5026.0,15.0,9.0,705.0,4345.0,126.0,115.0,1.0,0.0,249.0,2.0,2.0,116.0,10.0,0.0,0.0,91.0,0.0,0.0,10.0,20.0,344.0,253.0,91.0,56.0
Calaveras,,78.0,117.0,195.0,133.0,84.0,4.0,8.0,6.0,31.0,0.0,10.0,3.0,9.0,62.0,,182.0,46.0,16.0,0.0,0.0,68.0,0.0,0.0,16.0,27.0,3.0,228.0,227.0,1530.0,0.0,0.0,0.0,1.0,0.0,1.0,33.0,195.0,,403.0,113.0,68.0,17.0,28.0,516.0,516.0,0.0,0.0,96.0,420.0,9.0,8.0,0.0,0.0,40.0,0.0,0.0,8.0,1.0,0.0,0.0,25.0,0.0,0.0,1.0,1.0,65.0,40.0,25.0,9.0
