,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.
,,,,,,,,PACF,NACF,PACF,NACF,PACF,NACF,PACF,NACF,,PACF,NACF,PACF,NACF,PACF,NACF,PACF,NACF,"PACF
Federal","PACF
Fed/State","PACF
State","NACF
Federal","NACF
Fed/State","NACF
State",PACF,NACF,PACF,NACF,PACF,NACF,PACF,NACF,PACF,NACF,PACF,NACF,PACF,NACF,Federal Persons,State Persons Singles,State Persons Families,PACF,NACF,State Persons Singles,State Persons Families,PACF,NACF,PACF,NACF,PACF,NACF,PACF,NACF,"PACF
Federal","PACF
Fed/State
","PACF
State","NACF
Federal","NACF
Fed/State","NACF
State","PACF
Total","NACF
Total","PACF
Federal","PACF
Fed/State
","PACF
State","NACF
Federal","NACF
Fed/State","NACF
State",PACF,NACF,PACF,NACF
,1. Applications pending at the beginning of the month,"1a. Item 5 from last month's report, as reported to CDSS",1b. Adjustment,2. Applications received during the month,3. Total applications on hand during the month,4. Applications disposed of during the month,4a. Applications approved (Same as Item 7a) ,4a1) Applications approved in over 30 days (CWD caused) ,4a1) Applications approved in over 30 days (CWD caused) ,4b. Applications denied ,4b. Applications denied,4b1) Applications denied in over 30 days (CWD caused),4b1) Applications denied in over 30 days (CWD caused),4c. Applications withdrawn ,4c. Applications withdrawn ,5. Applications pending at the end of the month,6. Cases brought forward at the beginning of the month,6. Cases brought forward at the beginning of the month,"6a. Item 10 from last month's report, as reported to CDSS","6a. Item 10 from last month's report, as reported to CDSS",6b. Adjustment,6b. Adjustment ,7. Cases added during the month,7. Cases added during the month,7a. Applications approved ,7a. Applications approved ,7a. Applications approved ,7a. Applications approved ,7a. Applications approved ,7a. Applications approved ,7a. Applications approved ,7a. Applications approved ,7b. Change in assistance status from PACF or NACF,7b. Change in assistance status from PACF or NACF,7c. Inter-County Transfers,7c. Inter-County Transfers,7d. Cases with eligibility reinstated and benefits pro-rated during month,7d. Cases with eligibility reinstated and benefits pro-rated during month,7e. Other approvals,7e. Other approvals,"8. Total cases open during the month
",8. Total cases open during the month,8a. Pure federal cases,8a. Pure federal cases,8a1) Federal persons in Item 8a cases plus federal persons in Item 8b cases,8b. Federal/State combined cases,8b. Federal/State combined cases,8b. Federal/State combined cases,8b. Federal/State combined cases,8c. Pure state cases,8c. Pure state cases,8c. Pure state cases,8c. Pure state cases,9. Cases terminated during the month,9. Cases terminated during the month,"10. Cases brought forward
at the end of the month
","10. Cases brought forward 
at the end of the month 
",11. Recertifications disposed of during the month,11. Recertifications disposed of during the month,11a. Determined continuing eligible,11a. Determined continuing eligible,11a. Determined continuing eligible,11a. Determined continuing eligible,11a. Determined continuing eligible,11a. Determined continuing eligible,11a. Determined continuing eligible,11a. Determined continuing eligible,11b. Determined ineligible,11b. Determined ineligible,11b. Determined ineligible,11b. Determined ineligible,11b. Determined ineligible,11b. Determined ineligible,11b. Determined ineligible,11b. Determined ineligible,12. Overdue recertifications (CWD caused) during the month,12. Overdue recertifications (CWD caused) during the month
Data Cell,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0,71.0,72.0,73.0,74.0,75.0,76.0,77.0
Statewide,80398.0,90430.0,-10032.0,148417.0,228815.0,143399.0,87052.0,324.0,2809.0,1859.0,45703.0,116.0,2083.0,840.0,7945.0,85416.0,332948.0,1466031.0,334437.0,1450380.0,-1489.0,15651.0,9598.0,149379.0,6624.0,129.0,11.0,78674.0,1058.0,556.0,6764.0,80288.0,-2904.0,3473.0,874.0,1535.0,1488.0,8357.0,3376.0,55726.0,342546.0,1615410.0,338109.0,1588056.0,4218131.0,2403.0,27908.0,4313.0,19383.0,10285.0,556.0,124.0,7971.0,7423.0,155242.0,335123.0,1460168.0,30982.0,106463.0,29962.0,430.0,9.0,98691.0,1249.0,340.0,30401.0,100280.0,573.0,8.0,0.0,6061.0,101.0,21.0,581.0,6183.0,101.0,740.0
Alameda,2998.0,3291.0,-293.0,4157.0,7155.0,3946.0,2420.0,19.0,226.0,3.0,1400.0,0.0,243.0,0.0,123.0,3209.0,10375.0,52731.0,10664.0,51052.0,-289.0,1679.0,399.0,5456.0,211.0,9.0,0.0,2126.0,54.0,20.0,220.0,2200.0,4.0,13.0,11.0,40.0,7.0,330.0,157.0,2873.0,10774.0,58187.0,10471.0,56634.0,136226.0,115.0,1676.0,297.0,1116.0,586.0,0.0,6.0,437.0,200.0,5881.0,10574.0,52306.0,898.0,3403.0,870.0,20.0,0.0,3143.0,60.0,15.0,890.0,3218.0,8.0,0.0,0.0,178.0,6.0,1.0,8.0,185.0,0.0,0.0
Alpine,1.0,1.0,0.0,6.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,74.0,2.0,74.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,81.0,2.0,81.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,75.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amador,45.0,46.0,-1.0,170.0,215.0,162.0,97.0,1.0,2.0,0.0,44.0,0.0,1.0,0.0,21.0,53.0,194.0,1389.0,194.0,1389.0,0.0,0.0,4.0,166.0,9.0,0.0,0.0,88.0,0.0,0.0,9.0,88.0,-7.0,7.0,0.0,4.0,0.0,20.0,2.0,47.0,198.0,1555.0,198.0,1550.0,3312.0,2.0,2.0,0.0,4.0,2.0,0.0,0.0,1.0,5.0,185.0,193.0,1370.0,32.0,153.0,31.0,0.0,0.0,150.0,0.0,0.0,31.0,150.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0
Butte,506.0,511.0,-5.0,1267.0,1773.0,1230.0,724.0,10.0,25.0,0.0,404.0,0.0,13.0,0.0,102.0,543.0,2000.0,11288.0,2000.0,11286.0,0.0,2.0,99.0,1231.0,29.0,1.0,0.0,688.0,4.0,2.0,30.0,694.0,2.0,-2.0,10.0,26.0,2.0,137.0,55.0,376.0,2099.0,12519.0,2086.0,12462.0,30114.0,5.0,61.0,13.0,46.0,12.0,3.0,0.0,11.0,60.0,1319.0,2039.0,11200.0,247.0,1111.0,246.0,0.0,0.0,1036.0,5.0,2.0,246.0,1043.0,1.0,0.0,0.0,68.0,0.0,0.0,1.0,68.0,0.0,0.0
Calaveras,54.0,58.0,-4.0,194.0,248.0,188.0,102.0,0.0,2.0,0.0,68.0,0.0,0.0,0.0,18.0,60.0,315.0,2149.0,316.0,2148.0,-1.0,1.0,12.0,175.0,7.0,0.0,0.0,95.0,0.0,0.0,7.0,95.0,0.0,0.0,1.0,11.0,0.0,30.0,4.0,39.0,327.0,2324.0,327.0,2318.0,5144.0,2.0,3.0,0.0,5.0,1.0,0.0,0.0,1.0,11.0,226.0,316.0,2098.0,44.0,199.0,43.0,0.0,0.0,186.0,2.0,0.0,43.0,188.0,1.0,0.0,0.0,11.0,0.0,0.0,1.0,11.0,0.0,0.0
Colusa,38.0,38.0,0.0,96.0,134.0,104.0,48.0,1.0,0.0,0.0,48.0,0.0,0.0,0.0,8.0,30.0,108.0,557.0,108.0,557.0,0.0,0.0,15.0,85.0,9.0,0.0,0.0,39.0,0.0,0.0,9.0,39.0,4.0,12.0,0.0,2.0,0.0,6.0,2.0,26.0,123.0,642.0,121.0,636.0,1880.0,0.0,8.0,2.0,6.0,0.0,0.0,0.0,0.0,12.0,71.0,111.0,571.0,20.0,64.0,20.0,0.0,0.0,61.0,0.0,0.0,20.0,61.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
