,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.
,,,,,,,,PACF,NACF,PACF,NACF,PACF,NACF,PACF,NACF,,PACF,NACF,PACF,NACF,PACF,NACF,PACF,NACF,"PACF
Federal","PACF
Fed/State","PACF
State","NACF
Federal","NACF
Fed/State","NACF
State",PACF,NACF,PACF,NACF,PACF,NACF,PACF,NACF,PACF,NACF,PACF,NACF,PACF,NACF,Federal Persons,State Persons Singles,State Persons Families,PACF,NACF,State Persons Singles,State Persons Families,PACF,NACF,PACF,NACF,PACF,NACF,PACF,NACF,"PACF
Federal","PACF
Fed/State
","PACF
State","NACF
Federal","NACF
Fed/State","NACF
State","PACF
Total","NACF
Total","PACF
Federal","PACF
Fed/State
","PACF
State","NACF
Federal","NACF
Fed/State","NACF
State",PACF,NACF,PACF,NACF
,1. Applications pending at the beginning of the month,"1a. Item 5 from last month's report, as reported to CDSS",1b. Adjustment,2. Applications received during the month,3. Total applications on hand during the month,4. Applications disposed of during the month,4a. Applications approved (Same as Item 7a) ,4a1) Applications approved in over 30 days (CWD caused) ,4a1) Applications approved in over 30 days (CWD caused) ,4b. Applications denied ,4b. Applications denied,4b1) Applications denied in over 30 days (CWD caused),4b1) Applications denied in over 30 days (CWD caused),4c. Applications withdrawn ,4c. Applications withdrawn ,5. Applications pending at the end of the month,6. Cases brought forward at the beginning of the month,6. Cases brought forward at the beginning of the month,"6a. Item 10 from last month's report, as reported to CDSS","6a. Item 10 from last month's report, as reported to CDSS",6b. Adjustment,6b. Adjustment ,7. Cases added during the month,7. Cases added during the month,7a. Applications approved ,7a. Applications approved ,7a. Applications approved ,7a. Applications approved ,7a. Applications approved ,7a. Applications approved ,7a. Applications approved ,7a. Applications approved ,7b. Change in assistance status from PACF or NACF,7b. Change in assistance status from PACF or NACF,7c. Inter-County Transfers,7c. Inter-County Transfers,7d. Cases with eligibility reinstated and benefits pro-rated during month,7d. Cases with eligibility reinstated and benefits pro-rated during month,7e. Other approvals,7e. Other approvals,"8. Total cases open during the month
",8. Total cases open during the month,8a. Pure federal cases,8a. Pure federal cases,8a1) Federal persons in Item 8a cases plus federal persons in Item 8b cases,8b. Federal/State combined cases,8b. Federal/State combined cases,8b. Federal/State combined cases,8b. Federal/State combined cases,8c. Pure state cases,8c. Pure state cases,8c. Pure state cases,8c. Pure state cases,9. Cases terminated during the month,9. Cases terminated during the month,"10. Cases brought forward
at the end of the month
","10. Cases brought forward 
at the end of the month 
",11. Recertifications disposed of during the month,11. Recertifications disposed of during the month,11a. Determined continuing eligible,11a. Determined continuing eligible,11a. Determined continuing eligible,11a. Determined continuing eligible,11a. Determined continuing eligible,11a. Determined continuing eligible,11a. Determined continuing eligible,11a. Determined continuing eligible,11b. Determined ineligible,11b. Determined ineligible,11b. Determined ineligible,11b. Determined ineligible,11b. Determined ineligible,11b. Determined ineligible,11b. Determined ineligible,11b. Determined ineligible,12. Overdue recertifications (CWD caused) during the month,12. Overdue recertifications (CWD caused) during the month
Data Cell,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0,71.0,72.0,73.0,74.0,75.0,76.0,77.0
Statewide,88032.0,104598.0,-16566.0,183080.0,271112.0,167932.0,102530.0,302.0,2097.0,4583.0,51519.0,133.0,2108.0,1101.0,8199.0,103180.0,313384.0,1414154.0,325597.0,1384432.0,-12213.0,29722.0,9099.0,150169.0,9198.0,136.0,10.0,91489.0,1121.0,576.0,9344.0,93186.0,-5432.0,6418.0,676.0,926.0,2160.0,6840.0,2351.0,42799.0,322483.0,1564323.0,318056.0,1535843.0,4091775.0,2432.0,28271.0,4331.0,20083.0,10771.0,373.0,96.0,8397.0,8985.0,157139.0,313498.0,1407184.0,26246.0,99152.0,24693.0,347.0,3.0,92495.0,1236.0,391.0,25043.0,94122.0,1182.0,21.0,0.0,4901.0,103.0,26.0,1203.0,5030.0,82.0,538.0
Alameda,2991.0,8524.0,-5533.0,4490.0,7481.0,4027.0,2436.0,23.0,194.0,1.0,1434.0,0.0,202.0,0.0,156.0,3454.0,10807.0,51332.0,11205.0,50200.0,-398.0,1132.0,391.0,4757.0,223.0,8.0,0.0,2138.0,41.0,26.0,231.0,2205.0,11.0,13.0,24.0,50.0,5.0,206.0,120.0,2283.0,11198.0,56089.0,10879.0,54481.0,133430.0,124.0,1601.0,315.0,1083.0,714.0,0.0,4.0,525.0,209.0,5564.0,10989.0,50525.0,881.0,3246.0,846.0,26.0,0.0,2959.0,68.0,18.0,872.0,3045.0,9.0,0.0,0.0,192.0,8.0,1.0,9.0,201.0,0.0,0.0
Alpine,0.0,0.0,0.0,5.0,5.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,81.0,1.0,81.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.0,1.0,85.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,78.0,1.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amador,66.0,66.0,0.0,192.0,258.0,218.0,137.0,0.0,6.0,4.0,55.0,0.0,0.0,2.0,20.0,40.0,208.0,1426.0,208.0,1448.0,0.0,-22.0,0.0,177.0,14.0,0.0,0.0,123.0,0.0,0.0,14.0,123.0,-14.0,14.0,0.0,9.0,0.0,22.0,0.0,9.0,208.0,1603.0,207.0,1596.0,3315.0,2.0,6.0,1.0,6.0,2.0,0.0,0.0,1.0,10.0,150.0,198.0,1453.0,20.0,137.0,18.0,0.0,0.0,136.0,0.0,0.0,18.0,136.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
Butte,844.0,854.0,-10.0,1673.0,2517.0,1580.0,865.0,22.0,69.0,31.0,549.0,4.0,12.0,4.0,131.0,937.0,2081.0,11591.0,1962.0,11279.0,119.0,312.0,-5.0,950.0,83.0,0.0,0.0,781.0,1.0,0.0,83.0,782.0,-93.0,93.0,0.0,0.0,0.0,0.0,5.0,75.0,2076.0,12541.0,2068.0,12489.0,29466.0,3.0,47.0,8.0,42.0,12.0,0.0,0.0,10.0,117.0,1231.0,1959.0,11310.0,182.0,1048.0,165.0,1.0,0.0,1032.0,3.0,2.0,166.0,1037.0,16.0,0.0,0.0,11.0,0.0,0.0,16.0,11.0,0.0,0.0
Calaveras,73.0,72.0,1.0,275.0,348.0,243.0,134.0,0.0,0.0,7.0,66.0,0.0,1.0,1.0,35.0,105.0,339.0,2162.0,323.0,2131.0,16.0,31.0,-12.0,159.0,9.0,0.0,0.0,125.0,0.0,0.0,9.0,125.0,-21.0,21.0,0.0,0.0,0.0,0.0,0.0,13.0,327.0,2321.0,327.0,2317.0,5064.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,17.0,201.0,310.0,2120.0,31.0,170.0,28.0,0.0,0.0,167.0,0.0,1.0,28.0,168.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0
Colusa,35.0,35.0,0.0,86.0,121.0,84.0,48.0,0.0,3.0,6.0,24.0,0.0,0.0,0.0,6.0,37.0,101.0,560.0,101.0,560.0,0.0,0.0,10.0,63.0,7.0,0.0,0.0,41.0,0.0,0.0,7.0,41.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,111.0,623.0,110.0,617.0,1730.0,1.0,5.0,1.0,5.0,0.0,1.0,0.0,1.0,18.0,63.0,93.0,560.0,8.0,41.0,7.0,0.0,0.0,41.0,0.0,0.0,7.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
