,PART A:  APPLICATIONS FOR FOOD STAMPS,,,,,,,,,,"PART A:  APPLICATIONS FOR FOOD STAMPS, cont'd",,,,,PART B:  CERTIFIED CASELOAD MOVEMENT,,,,,,"PART B:  CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,"PART B:  CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,,,,"PART B:  CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,,,PART C:  RECERTIFICATIONS,,,,,,,,,,"PART C:  RECERTIFICATIONS, cont'd",,,,,,,,,
,,1.,2.,3.,4.,4.a.,4.a.(1) PAFS,4.a. (1) NAFS,4.b. PAFS,4.b. NAFS,4.b. (1) PAFS,4.b. (1) NAFS,4.c. PAFS,4.c. NAFS,5.,PAFS,6. PAFS,7. PAFS,7.a. PAFS,7.a PAFS,7.a. PAFS,7.a. NAFS,7.a. NAFS,7.a. NAFS,7.a. PAFS,7.b. PAFS,7.c. PAFS,8. PAFS,8.a. PAFS,8.a.1.,8.b.,8.b.,8.b. PAFS,8.c.,8.c.,8.c. PAFS,9. PAFS,10. PAFS,NAFS,6. NAFS,7. NAFS,7.a. NAFS,7.b. NAFS,7.c. NAFS,8. NAFS,8.a. NAFS,8.b. NAFS,8.c. NAFS,9. NAFS,10. NAFS,11. PAFS,11.a. PAFS,11.a. PAFS,11.a. PAFS,11.a. NAFS,11.a. NAFS,11.a. NAFS,11.a. PAFS,11.b. PAFS,11.b. PAFS,11.b. PAFS,11.b. NAFS,11.b. NAFS,11.b. NAFS,11.b. PAFS,12. PAFS,11. NAFS,11.a. NAFS,11.b. NAFS,12. NAFS
,,Pending,Rec'd,Total,Disposed ,Approved,Approved over 30 days,,Denied,Denied,Denied in over 30 days,,With-,With-,Pending,Adj,Cs frwrd,Cases,Fed apps.,Fed/St apps,St. apps,Fed apps,Fed/St apps,St. apps,Total apps,Transferred,Other ,Total cs open,Pure Fed,Tot Fed,Comb cases St persons,,Fed/St,"St cases, St persons",,Pure St,Cs term,Cs frwrd,Adj,Cs frwrd,Cs added,Tot apps,Transfer'd,Other ,Total cs open,Pure Fed,Fed/St,Pure St,Cs term,Cs frwrd'd,Recerts,Federal,Fed/State,State,Federal,Fed/State,State,Total,Federal,Fed/State,State,Federal,Fed/State,State,Total,Overdue,Recerts,Total,Total,Overdue
County,Adj,last mo,this mo,during mo,,,,,,,,,drawn,drawn,end of mo,,frm lst mo,added,approved,approved,approved,approved,approved,approved,approved,from NAFS,approvals,during mo,cases,Pers count,Singles,Families,comb cs,Singles,Families,cases,during mo,to next mo,,frm lst mo,during mo,approved,frm PAFS,approvals,during mo,cases,comb cs,cases,dur mo,to next mo,disp of,contin elig,contin elig,contin elig,contin elig,contin elig,contin elig,contin elig,inelig,inelig,inelig,inelig,inelig,inelig,Ineligible,recert-CWD,disp of,contin elig,Ineligible,recert-CWD
Data Cell,,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,,15.0,17.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,27.0,29.0,31.0,33.0,35.0,36.0,37.0,38.0,40.0,41.0,42.0,44.0,46.0,,16.0,18.0,26.0,28.0,30.0,32.0,34.0,39.0,43.0,45.0,47.0,48.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,66.0,49.0,57.0,65.0,67.0
Statewide,-3483.0,38618.0,96373.0,134991.0,91973.0,56186.0,357.0,871.0,5585.0,23340.0,63.0,429.0,1769.0,5093.0,43018.0,6771.0,276280.0,32196.0,14487.0,219.0,80.0,40312.0,579.0,501.0,14786.0,6664.0,10746.0,308476.0,302985.0,1796094.0,746.0,12811.0,4632.0,5538.0,4350.0,859.0,36864.0,271612.0,3535.0,367258.0,63158.0,41392.0,5712.0,16054.0,430416.0,417692.0,7475.0,5249.0,71114.0,359302.0,20150.0,19078.0,239.0,61.0,22608.0,445.0,301.0,19378.0,755.0,12.0,5.0,3220.0,47.0,29.0,772.0,430.0,26650.0,23354.0,3296.0,425.0
Alameda,,1334.0,3414.0,4748.0,3391.0,1966.0,11.0,4.0,17.0,1141.0,0.0,3.0,0.0,267.0,1357.0,,12092.0,1543.0,643.0,7.0,6.0,1287.0,15.0,8.0,656.0,34.0,853.0,13635.0,13497.0,58063.0,112.0,142.0,138.0,263.0,0.0,0.0,1496.0,12139.0,,7430.0,2058.0,1310.0,35.0,713.0,9488.0,9184.0,101.0,203.0,1919.0,7569.0,777.0,760.0,17.0,0.0,386.0,33.0,11.0,777.0,0.0,0.0,0.0,17.0,1.0,1.0,0.0,2.0,449.0,430.0,19.0,1.0
Alpine,-2.0,0.0,4.0,4.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,,26.0,2.0,2.0,0.0,0.0,28.0,28.0,0.0,0.0,4.0,24.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
Amador,,49.0,85.0,134.0,90.0,52.0,1.0,5.0,0.0,29.0,0.0,4.0,0.0,9.0,44.0,,124.0,55.0,5.0,0.0,0.0,47.0,0.0,0.0,5.0,40.0,10.0,179.0,178.0,965.0,0.0,1.0,1.0,0.0,1.0,0.0,51.0,128.0,,244.0,100.0,47.0,26.0,27.0,344.0,343.0,0.0,1.0,103.0,241.0,10.0,9.0,0.0,0.0,19.0,0.0,0.0,9.0,1.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,32.0,19.0,13.0,1.0
Butte,,282.0,910.0,1192.0,870.0,469.0,8.0,79.0,63.0,272.0,10.0,72.0,25.0,41.0,322.0,,2227.0,497.0,86.0,1.0,0.0,378.0,2.0,2.0,87.0,296.0,114.0,2724.0,2686.0,15580.0,0.0,34.0,38.0,4.0,10.0,0.0,359.0,2365.0,,3979.0,730.0,382.0,157.0,191.0,4709.0,4673.0,27.0,9.0,802.0,3907.0,119.0,113.0,0.0,0.0,235.0,2.0,0.0,113.0,6.0,0.0,0.0,79.0,10.0,0.0,6.0,9.0,326.0,237.0,89.0,32.0
Calaveras,,86.0,114.0,200.0,123.0,69.0,1.0,11.0,7.0,31.0,0.0,10.0,2.0,14.0,77.0,,161.0,43.0,8.0,0.0,0.0,61.0,0.0,0.0,8.0,18.0,17.0,204.0,204.0,1391.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,166.0,,351.0,108.0,61.0,23.0,24.0,459.0,459.0,0.0,0.0,94.0,365.0,9.0,6.0,0.0,0.0,28.0,0.0,0.0,6.0,3.0,0.0,0.0,15.0,0.0,0.0,3.0,1.0,43.0,28.0,15.0,3.0
