county,qtr_calfresh_hh_ly,qtr_calfresh_hh_prev_qtr,qtr_calfresh_hh_curr_qtr,qtr_calfresh_pers_ly,qtr_calfresh_pers_prev_qtr,qtr_calfresh_pers_curr_qtr,qtr_medical_rcv_calfresh_ly,qtr_medical_rcv_calfresh_prev_qtr,qtr_medical_rcv_calfresh_curr_qtr,qtr_calfresh_rcv_medical_ly,qtr_calfresh_rcv_medical_prev_qtr,qtr_calfresh_rcv_medical_curr_qtr,qtr_pct_calfresh_rcv_medical_ly,qtr_pct_calfresh_rcv_medical_prev_qtr,qtr_pct_calfresh_rcv_medical_curr_qtr,qtr_timeliness_30d_ly,qtr_timeliness_30d_prev_qtr,qtr_timeliness_30d_curr_qtr,qtr_timeliness_exp_ly,qtr_timeliness_exp_prev_qtr,qtr_timeliness_exp_curr_qtr,qtr_active_err_rt_ly,qtr_active_err_rt_prev_qtr,qtr_active_err_rt_curr_qtr,qtr_30d_churn_reapps_ly,qtr_30d_churn_reapps_prev_qtr,qtr_30d_churn_reapps_curr_qtr,qtr_90d_churn_reapps_ly,qtr_90d_churn_reapps_prev_qtr,qtr_90d_churn_reapps_curr_qtr,qtr_30d_churn_recerts_ly,qtr_30d_churn_recerts_prev_qtr,qtr_30d_churn_recerts_curr_qtr,qtr_90d_churn_recerts_ly,qtr_90d_churn_recerts_prev_qtr,qtr_90d_churn_recerts_curr_qtr,ann_hh_2yr_prior,ann_hh_1yr_prior,ann_hh_yr_of_report,ann_pers_2yr_prior,ann_pers_1yr_prior,ann_pers_yr_of_report,ann_elderly_2yr_prior,ann_elderly_1yr_prior,ann_elderly_yr_of_report,ann_children_2yr_prior,ann_children_1yr_prior,ann_children_yr_of_report,ann_child_only_hh_2yr_prior,ann_child_only_hh_1yr_prior,ann_child_only_hh_yr_of_report,ann_child_only_pers_2yr_prior,ann_child_only_pers_1yr_prior,ann_child_only_pers_yr_of_report,ann_esl_2yr_prior,ann_esl_1yr_prior,ann_esl_yr_of_report,ann_tot_pop_2yr_prior,ann_tot_pop_1yr_prior,ann_tot_pop_yr_of_report,ann_elderly_over60_2yr_prior,ann_elderly_over60_1yr_prior,ann_elderly_over60_yr_of_report,ann_children_less18_2yr_prior,ann_children_less18_1yr_prior,ann_children_less18_yr_of_report,ann_tot_pop_greater5_2yr_prior,ann_tot_pop_greater5_1yr_prior,ann_tot_pop_greater5_yr_of_report,ann_tot_esl_greater5_2yr_prior,ann_tot_esl_greater5_1yr_prior,ann_tot_esl_greater5_yr_of_report,ann_medical_2yr_prior,ann_medical_1yr_prior,ann_medical_yr_of_report,ann_ssi_rcpt_2yr_prior,ann_ssi_rcpt_1yr_prior,ann_ssi_rcpt_yr_of_report,ann_unempl_pct_2yr_prior,ann_unempl_pct_1yr_prior,ann_unempl_pct_yr_of_report,ann_calfresh_eligibles_2yr_prior,ann_calfresh_eligibles_1yr_prior,ann_calfresh_eligibles_yr_of_report,ann_eligibles_excl_undocs_ssi_2yr_prior,ann_eligibles_excl_undocs_ssi_1yr_prior,ann_eligibles_excl_undocs_ssi_yr_of_report,year,month,quarter,fulldate
Fresno,91393.0,92503.0,94981.0,219915.0,220916.0,226573.0,0.538706365814,0.512613046938,0.525423393479,177890.0,176506.0,185899.0,0.79277857996,0.782038103677,0.810292822833,0.969396429583,0.924588269286,0.90456182473,0.97149122807,0.91244870041,0.922568655792,0.0063,0.0088,0.0307,0.1284,0.1404,0.129171445737,0.2471,0.2563,0.227429133213,0.051,0.0964,0.0708940957999,0.0877,0.1492,0.116609317822,88850.0,90783.0,94285.0,215016.0,217757.0,224430.0,4650.0,5364.0,7362.0,122558.0,123609.0,122849.0,15452.0,14216.0,13450.0,,,,61549.0,59175.0,60875.0,946823.0,958260.0,969338.0,143085.712488,147191.0,152725.0,275523.561194,276923.203209,279805.045186,,,,115573.0,108885.0,109792.0,316699.0,299363.0,,40171.0,40774.0,41053.0,0.15,0.132,0.116,283512.805587,280018.279251,281485.643863,0.757990453217,0.782936225206,0.806269064213,2014,MAR,1.0,2014-03-01
Glenn,1410.0,1387.0,1472.0,3555.0,3412.0,3606.0,0.395600432744,0.367065103864,0.359837987636,3291.0,3163.0,3376.0,0.91340549542,0.911002304147,0.905579399142,1.0,1.0,1.0,1.0,1.0,0.944055944056,0.0593,0.11199999999999999,0.0717,0.2025,0.1649,0.151767151767,0.2831,0.2784,0.2079002079,0.1467,0.1546,0.12474012474,0.1591,0.1732,0.143451143451,1389.0,1431.0,1514.0,3419.0,3549.0,3697.0,87.0,113.0,148.0,1908.0,1985.0,1960.0,231.0,237.0,215.0,,,,769.0,739.0,762.0,28208.0,28599.0,28868.0,5498.60082429,5834.0,6039.0,7656.59479157,7588.22108211,7542.35326088,,,,2433.0,2638.0,2410.0,7157.0,6747.0,,1128.0,1136.0,1111.0,0.143,0.121,0.107,6413.05497288,6195.80776671,,0.536509772833,0.568507573022,,2014,MAR,1.0,2014-03-01
Humboldt,8301.0,8895.0,9266.0,15689.0,16624.0,17196.0,0.421827061549,0.407307210388,0.417614440106,13474.0,14303.0,14761.0,0.832190723241,0.833022714036,0.826483762598,0.965058236273,0.904109589041,0.956862745098,0.899766899767,0.879962192817,0.747960108794,0.0593,0.11199999999999999,0.0717,0.1374,0.1036,0.0787288863441,0.2143,0.1892,0.131978242199,0.1986,0.1928,0.162324649299,0.2284,0.2174,0.180360721443,8114.0,8812.0,10547.0,15495.0,16507.0,19098.0,496.0,695.0,1117.0,6496.0,7000.0,7428.0,685.0,684.0,644.0,,,,807.0,886.0,900.0,134923.0,136480.0,136779.0,29077.9417925,30216.0,31381.0,26337.1826776,26024.6730832,25824.3467563,,,,2104.0,2347.0,2266.0,27113.0,24939.0,,5740.0,5607.0,5545.0,0.104,0.082,0.068,32856.8626741,34042.6827341,33221.6973898,0.46724637566,0.474035923418,0.565634353743,2014,MAR,1.0,2014-03-01
Imperial,14424.0,14978.0,15263.0,36983.0,38207.0,38782.0,0.507595607724,0.508944079094,0.494420093431,33514.0,34284.0,34291.0,0.885934071744,0.879956879957,0.878400532814,1.0,0.882057716437,0.953488372093,0.986562150056,0.982222222222,0.893939393939,0.0593,0.11199999999999999,0.0717,0.1933,0.1773,0.161937517913,0.2746,0.259,0.243049584408,0.1561,0.1962,0.220406993408,0.1765,0.2172,0.25566064775,14037.0,14518.0,15936.0,36091.0,37083.0,40394.0,1456.0,1738.0,2213.0,18176.0,19291.0,19838.0,994.0,1028.0,990.0,,,,17886.0,19370.0,21381.0,178659.0,179326.0,183154.0,27470.3087692,28182.0,29668.0,50931.5399829,51426.3935883,52464.0201566,,,,32769.0,32195.0,33803.0,58377.0,55474.0,,10349.0,10276.0,10238.0,0.272,0.249,0.236,44744.1895337,44789.8810232,44825.9023043,0.80804160369,0.814640171622,0.895081443335,2014,MAR,1.0,2014-03-01
Inyo,994.0,1009.0,1052.0,1992.0,2028.0,2152.0,0.394132362975,0.3952,0.403781979978,1733.0,1729.0,1815.0,0.869979919679,0.851724137931,0.848924228251,0.987804878049,1.0,0.991379310345,0.984,0.957894736842,0.954802259887,0.0593,0.11199999999999999,0.0717,0.1529,0.1233,0.103448275862,0.2038,0.2226,0.195402298851,0.1433,0.2534,0.218390804598,0.1529,0.2911,0.224137931034,957.0,1058.0,1068.0,1951.0,2132.0,2149.0,105.0,137.0,154.0,879.0,964.0,928.0,105.0,103.0,98.0,,,,316.0,327.0,296.0,18637.0,19241.0,19244.0,5120.8498982,5510.0,5699.0,3726.62206828,3659.83488104,3589.57016197,,,,490.0,532.0,510.0,3534.0,3188.0,,396.0,407.0,402.0,0.094,0.079,0.07,2515.10160211,2765.88200729,,0.776708184816,0.739464923624,,2014,MAR,1.0,2014-03-01
Kern,59233.0,59300.0,60740.0,144045.0,142748.0,147170.0,0.471054358852,0.430770878023,0.456617596689,118416.0,116673.0,126647.0,0.808637043411,0.8032177451,0.839539154011,0.974683544304,0.983881578947,0.97682652076,0.955613577023,0.903516080653,0.883756268044,0.0275,0.0392,0.026,0.2293,0.2273,0.205649269784,0.31,0.3292,0.283935242839,0.1245,0.235,0.190592097815,0.1471,0.2661,0.222121589494,57915.0,59623.0,61918.0,140798.0,144653.0,148150.0,3379.0,3983.0,5081.0,82189.0,84978.0,82576.0,11952.0,10703.0,9808.0,,,,37887.0,37191.0,37076.0,855522.0,869797.0,878356.0,119415.121342,122971.0,128553.0,251296.053858,252027.910679,256534.749211,,,,85452.0,88100.0,79181.0,240099.0,224473.0,,31095.0,31384.0,31592.0,0.133,0.117,0.104,213671.260959,224185.425539,225536.447523,0.654212532089,0.64036520264,0.65609868512,2014,MAR,1.0,2014-03-01
Kings,9824.0,9741.0,10051.0,23337.0,22985.0,23815.0,0.51137254902,0.471528402408,0.490412807744,20864.0,20445.0,21075.0,0.880188997638,0.880604729293,0.874009870195,0.988313856427,0.98275862069,0.968518518519,0.953488372093,0.944078947368,0.887323943662,0.0593,0.11199999999999999,0.0717,0.2024,0.2318,0.180948878264,0.2842,0.3308,0.255240897389,0.1599,0.4045,0.349025376977,0.1798,0.4378,0.379183523354,9624.0,9956.0,10210.0,22949.0,23543.0,24002.0,563.0,652.0,797.0,12535.0,12892.0,12521.0,1554.0,1396.0,1267.0,,,,5625.0,5451.0,5713.0,150843.0,152456.0,153601.0,18666.4737339,19636.0,20420.0,40865.8553768,41136.3282297,41468.3510153,,,,14061.0,14426.0,15306.0,36030.0,33393.0,,4729.0,4659.0,4635.0,0.151,0.135,0.121,33430.7398614,34890.9740076,38859.0351458,0.685556669152,0.669300474371,0.61675060236,2014,MAR,1.0,2014-03-01
Lake,5134.0,5154.0,5262.0,10232.0,10290.0,10622.0,0.422216890595,0.403095227446,0.41444128146,8799.0,9012.0,9172.0,0.844352749256,0.857061340942,0.84518982676,0.94140625,0.765486725664,0.864628820961,0.95178197065,0.90303030303,0.854771784232,0.0593,0.11199999999999999,0.0717,0.1065,0.1045,0.0661278471712,0.1754,0.1761,0.112417340191,0.2136,0.3082,0.349008082292,0.2443,0.3388,0.39309331374,5041.0,5227.0,5525.0,10039.0,10453.0,11036.0,477.0,586.0,736.0,4340.0,4436.0,4622.0,256.0,385.0,344.0,,,,790.0,814.0,817.0,64394.0,64782.0,65465.0,17355.2571527,18045.0,18728.0,13100.2074618,12881.5759389,12725.6302984,,,,1920.0,1792.0,1951.0,17709.0,16443.0,,3701.0,3710.0,3663.0,0.142,0.108,0.089,19370.3412,17452.4775,17435.21142,0.522757957408,0.589944894643,0.63176750397,2014,MAR,1.0,2014-03-01
Lassen,1410.0,1441.0,1488.0,2939.0,3015.0,3149.0,0.475256274302,0.462291209718,0.473383711167,2689.0,2740.0,2819.0,0.89246598075,0.88444157521,0.881212879025,0.970588235294,0.957446808511,0.901785714286,0.92118226601,0.912195121951,0.82683982684,0.0593,0.11199999999999999,0.0717,0.1611,0.1397,0.103370786517,0.251,0.2227,0.188764044944,0.1674,0.2206,0.247191011236,0.1946,0.2409,0.276404494382,1386.0,1426.0,1536.0,2933.0,2971.0,3168.0,81.0,99.0,150.0,1284.0,1319.0,1345.0,87.0,91.0,108.0,,,,70.0,67.0,71.0,33650.0,34966.0,35038.0,5593.48035717,6186.0,6479.0,5682.26140156,5573.9663543,5518.95047614,,,,704.0,769.0,712.0,4859.0,4436.0,,930.0,906.0,880.0,0.125,0.106,0.093,4471.13151255,4398.02348576,,0.658427661634,0.677804475044,,2014,MAR,1.0,2014-03-01
Los Angeles,546975.0,567409.0,573325.0,1133944.0,1169214.0,1177757.0,0.348988478406,0.337252456241,0.343714204397,870624.0,900373.0,931107.0,0.763063352846,0.760452738016,0.779482787633,0.957347782293,0.963633835135,0.969257106174,0.951424408692,0.948554250473,0.939213657527,0.0248,0.0323,0.032,0.1131,0.1042,0.104007243648,0.1937,0.1834,0.175065505333,0.0113,0.0082,0.00882218607521,0.0161,0.011,0.0136379297911,516984.0,557570.0,585696.0,1093422.0,1148512.0,1193453.0,36571.0,46590.0,59648.0,599556.0,629069.0,614546.0,124537.0,117585.0,109736.0,,,,423844.0,444806.0,444589.0,9911665.0,10010961.0,10082664.0,1620299.44289,1701464.0,1760921.0,2341123.39232,2329493.74966,2322212.77862,,,,1372113.0,1402433.0,1394350.0,2410140.0,2250353.0,,385131.0,388148.0,389765.0,0.109,0.098,0.083,2021647.94784,2088070.07593,2032449.54471,0.538523164314,0.542114947696,0.58334051625,2014,MAR,1.0,2014-03-01
Madera,10502.0,10563.0,11221.0,26692.0,26658.0,28263.0,0.490807609979,0.459095622546,0.481825427719,24534.0,24793.0,25994.0,0.899834953237,0.912547388568,0.903385000348,0.961397058824,0.983177570093,0.970826580227,0.98322147651,0.975257731959,0.88660801564,0.0593,0.11199999999999999,0.0717,0.1867,0.1702,0.140792886254,0.2775,0.2693,0.206743238236,0.153,0.2019,0.214153390144,0.1804,0.2313,0.245646535754,10437.0,10608.0,11507.0,26670.0,26856.0,28885.0,534.0,619.0,799.0,16732.0,16652.0,16999.0,3223.0,2773.0,2654.0,,,,10100.0,9640.0,10033.0,151790.0,153409.0,154829.0,25433.1761551,26873.0,27801.0,42036.3097616,42148.781274,43015.3367283,,,,20218.0,20706.0,20778.0,45875.0,42230.0,,4441.0,4478.0,4505.0,0.133,0.125,0.11,38098.688852,38832.0106961,38902.7225579,0.693339695651,0.690962277371,0.741209906078,2014,MAR,1.0,2014-03-01
Marin,5562.0,5850.0,5920.0,9420.0,9846.0,9998.0,0.318280968964,0.302767872304,0.300504967161,8317.0,8915.0,9105.0,0.86789105708,0.892035221133,0.889942332128,0.944615384615,0.937677053824,0.946843853821,0.93275862069,0.949438202247,0.900630914826,0.0593,0.11199999999999999,0.0717,0.1622,0.1405,0.147260273973,0.2216,0.2021,0.211757990868,0.1347,0.1772,0.198059360731,0.1569,0.2004,0.228881278539,5541.0,5762.0,6216.0,9408.0,9774.0,10397.0,758.0,887.0,1119.0,4358.0,4734.0,4831.0,1245.0,1271.0,1282.0,,,,2958.0,3455.0,3804.0,254882.0,256264.0,257792.0,65061.5872783,69445.0,70897.0,51762.7703853,51412.293987,51121.563219,,,,11689.0,8867.0,11871.0,22611.0,21230.0,,3102.0,3107.0,3034.0,0.063,0.052,0.043,20101.0974903,22421.1445398,22695.6318747,0.463432407334,0.419766098333,0.454169627158,2014,MAR,1.0,2014-03-01
Mariposa,893.0,949.0,1017.0,1837.0,1905.0,2034.0,0.471887550201,0.481388888889,0.492477162816,1645.0,1733.0,1833.0,0.869910100476,0.876137512639,0.890237979602,0.896551724138,0.926470588235,0.911764705882,0.938144329897,0.868131868132,0.915254237288,0.0593,0.11199999999999999,0.0717,0.1413,0.094,0.0927835051546,0.1873,0.1477,0.123711340206,0.1449,0.1544,0.199312714777,0.1696,0.1644,0.223367697595,875.0,920.0,1005.0,1804.0,1855.0,1974.0,83.0,119.0,172.0,709.0,714.0,711.0,41.0,37.0,31.0,,,,47.0,30.0,52.0,17817.0,18101.0,18091.0,5675.19688398,5971.0,6133.0,3055.6834625,2987.83680235,2966.46642759,,,,155.0,227.0,199.0,2854.0,2652.0,,460.0,462.0,454.0,0.11,0.105,0.088,2847.97887053,3154.61487097,,0.623102703359,0.587825681488,,2014,MAR,1.0,2014-03-01
