county,registrant_abawd_undup_new_registrants_month1,registrant_abawd_undup_new_registrants_month2,registrant_abawd_undup_new_registrants_month3,registrant_abawd_undup_new_registrants_qtr_total,registrant_abawd_undup_new_abawds_month1,registrant_abawd_undup_new_abawds_month2,registrant_abawd_undup_new_abawds_month3,registrant_abawd_undup_new_abawds_qtr_total,registrant_abawd_abawds_exempt_month1,registrant_abawd_abawds_exempt_month2,registrant_abawd_abawds_exempt_month3,registrant_abawd_abawds_exempt_qtr_total,new_et_participants_new_et_individuals_month1,new_et_participants_new_et_individuals_month2,new_et_participants_new_et_individuals_month3,new_et_participants_new_et_individuals_qtr_total,new_et_participants_new_et_undup_abawds_month1,new_et_participants_new_et_undup_abawds_month2,new_et_participants_new_et_undup_abawds_month3,new_et_participants_new_et_undup_abawds_qtr_total,new_et_participants_new_et_undup_nonabawds_month1,new_et_participants_new_et_undup_nonabawds_month2,new_et_participants_new_et_undup_nonabawds_month3,new_et_participants_new_et_undup_nonabawds_qtr_total,new_et_component_new_job_placements_month1,new_et_component_new_job_placements_month2,new_et_component_new_job_placements_month3,new_et_component_new_job_placements_qtr_total,new_et_component_new_job_abawd_placements_month1,new_et_component_new_job_abawd_placements_month2,new_et_component_new_job_abawd_placements_month3,new_et_component_new_job_abawd_placements_qtr_total,new_et_component_new_job_nonabawd_placements_month1,new_et_component_new_job_nonabawd_placements_month2,new_et_component_new_job_nonabawd_placements_month3,new_et_component_new_job_nonabawd_placements_qtr_total,new_et_component_new_job_club_placements_month1,new_et_component_new_job_club_placements_month2,new_et_component_new_job_club_placements_month3,new_et_component_new_job_club_placements_qtr_total,new_et_component_job_club_abawd_placements_month1,new_et_component_job_club_abawd_placements_month2,new_et_component_job_club_abawd_placements_month3,new_et_component_job_club_abawd_placements_qtr_total,new_et_component_job_club_nonabawd_placements_month1,new_et_component_job_club_nonabawd_placements_month2,new_et_component_job_club_nonabawd_placements_month3,new_et_component_job_club_nonabawd_placements_qtr_total,new_et_component_workfare_placements_month1,new_et_component_workfare_placements_month2,new_et_component_workfare_placements_month3,new_et_component_workfare_placements_qtr_total,new_et_component_workfare_abawd_placements_month1,new_et_component_workfare_abawd_placements_month2,new_et_component_workfare_abawd_placements_month3,new_et_component_workfare_abawd_placements_qtr_total,new_et_component_workfare_nonabawd_placements_month1,new_et_component_workfare_nonabawd_placements_month2,new_et_component_workfare_nonabawd_placements_month3,new_et_component_workfare_nonabawd_placements_qtr_total,new_et_component_selfinitiated_placements_month1,new_et_component_selfinitiated_placements_month2,new_et_component_selfinitiated_placements_month3,new_et_component_selfinitiated_placements_qtr_total,new_et_component_selfinitiated_abawd_placements_month1,new_et_component_selfinitiated_abawd_placements_month2,new_et_component_selfinitiated_abawd_placements_month3,new_et_component_selfinitiated_abawd_placements_qtr_total,new_et_component_selfinitiated_nonabawd_placements_month1,new_et_component_selfinitiated_nonabawd_placements_month2,new_et_component_selfinitiated_nonabawd_placements_month3,new_et_component_selfinitiated_nonabawd_placements_qtr_total,new_et_component_work_exp_placements_month1,new_et_component_work_exp_placements_month2,new_et_component_work_exp_placements_month3,new_et_component_work_exp_placements_qtr_total,new_et_component_work_exp_abawd_placements_month1,new_et_component_work_exp_abawd_placements_month2,new_et_component_work_exp_abawd_placements_month3,new_et_component_work_exp_abawd_placements_qtr_total,new_et_component_work_exp_nonabawd_placements_month1,new_et_component_work_exp_nonabawd_placements_month2,new_et_component_work_exp_nonabawd_placements_month3,new_et_component_work_exp_nonabawd_placements_qtr_total,new_et_component_vocation_placements_month1,new_et_component_vocation_placements_month2,new_et_component_vocation_placements_month3,new_et_component_vocation_placements_qtr_total,new_et_component_vocation_abawd_placements_month1,new_et_component_vocation_abawd_placements_month2,new_et_component_vocation_abawd_placements_month3,new_et_component_vocation_abawd_placements_qtr_total,new_et_component_vocation_nonabawd_placements_month1,new_et_component_vocation_nonabawd_placements_month2,new_et_component_vocation_nonabawd_placements_month3,new_et_component_vocation_nonabawd_placements_qtr_total,new_et_component_education_placements_month1,new_et_component_education_placements_month2,new_et_component_education_placements_month3,new_et_component_education_placements_qtr_total,new_et_component_education_abawd_placements_month1,new_et_component_education_abawd_placements_month2,new_et_component_education_abawd_placements_month3,new_et_component_education_abawd_placements_qtr_total,new_et_component_education_nonabawd_placements_month1,new_et_component_education_nonabawd_placements_month2,new_et_component_education_nonabawd_placements_month3,new_et_component_education_nonabawd_placements_qtr_total,new_et_component_retention_placements_month1,new_et_component_retention_placements_month2,new_et_component_retention_placements_month3,new_et_component_retention_placements_qtr_total,new_et_component_retention_abawd_placements_month1,new_et_component_retention_abawd_placements_month2,new_et_component_retention_abawd_placements_month3,new_et_component_retention_abawd_placements_qtr_total,new_et_component_retention_nonabawd_placements_month1,new_et_component_retention_nonabawd_placements_month2,new_et_component_retention_nonabawd_placements_month3,new_et_component_retention_nonabawd_placements_qtr_total,new_et_component_other_placements_month1,new_et_component_other_placements_month2,new_et_component_other_placements_month3,new_et_component_other_placements_qtr_total,new_et_component_other_abawd_placements_month1,new_et_component_other_abawd_placements_month2,new_et_component_other_abawd_placements_month3,new_et_component_other_abawd_placements_qtr_total,new_et_component_other_nonabawd_placements_month1,new_et_component_other_nonabawd_placements_month2,new_et_component_other_nonabawd_placements_month3,new_et_component_other_nonabawd_placements_qtr_total,new_et_component_all_placements_month1,new_et_component_all_placements_month2,new_et_component_all_placements_month3,new_et_component_all_placements_qtr_total,new_et_component_all_abawd_placements_month1,new_et_component_all_abawd_placements_month2,new_et_component_all_abawd_placements_month3,new_et_component_all_abawd_placements_qtr_total,new_et_component_all_nonabawd_placements_month1,new_et_component_all_nonabawd_placements_month2,new_et_component_all_nonabawd_placements_month3,new_et_component_all_nonabawd_placements_qtr_total,year,month,quarter,fulldate
Santa Cruz,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0,71.0,72.0,73.0,74.0,75.0,76.0,77.0,78.0,79.0,80.0,81.0,82.0,83.0,84.0,85.0,86.0,87.0,88.0,89.0,90.0,91.0,92.0,93.0,94.0,95.0,96.0,97.0,98.0,99.0,100.0,101.0,102.0,103.0,104.0,105.0,106.0,107.0,108.0,109.0,110.0,111.0,112.0,113.0,114.0,115.0,116.0,117.0,118.0,119.0,120.0,121.0,122.0,123.0,124.0,125.0,126.0,127.0,128.0,129.0,130.0,131.0,132.0,133.0,134.0,135.0,136.0,137.0,138.0,139.0,140.0,141.0,142.0,143.0,144.0,2016,APR,2.0,2016-04-01
California,73679.0,70381.0,72757.0,216817.0,43885.0,40840.0,42392.0,127117.0,0.0,0.0,0.0,0.0,45971.0,43092.0,47896.0,136959.0,33045.0,30812.0,34658.0,98515.0,12926.0,12280.0,13238.0,38444.0,2005.0,1685.0,1796.0,5486.0,1087.0,929.0,995.0,3011.0,918.0,756.0,801.0,2475.0,1120.0,1061.0,1346.0,3527.0,842.0,795.0,970.0,2607.0,278.0,266.0,376.0,920.0,2197.0,1944.0,2055.0,6196.0,1431.0,1315.0,1399.0,4145.0,766.0,629.0,656.0,2051.0,8.0,15.0,10.0,33.0,4.0,15.0,8.0,27.0,4.0,0.0,2.0,6.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,168.0,156.0,148.0,472.0,127.0,121.0,114.0,362.0,41.0,35.0,34.0,110.0,169.0,85.0,131.0,385.0,133.0,67.0,101.0,301.0,36.0,18.0,30.0,84.0,13.0,2.0,9.0,24.0,6.0,0.0,1.0,7.0,7.0,2.0,8.0,17.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5681.0,4950.0,5502.0,16133.0,3631.0,3244.0,3589.0,10464.0,2050.0,1706.0,1913.0,5669.0,2016,APR,2.0,2016-04-01
Alameda,1789.0,1647.0,1434.0,4870.0,1521.0,1399.0,1219.0,4139.0,0.0,0.0,0.0,0.0,7.0,6.0,7.0,20.0,7.0,6.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,7.0,20.0,7.0,6.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,7.0,20.0,7.0,6.0,7.0,20.0,0.0,0.0,0.0,0.0,2016,APR,2.0,2016-04-01
Alpine,3.0,3.0,4.0,10.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,APR,2.0,2016-04-01
Amador,68.0,78.0,66.0,212.0,40.0,37.0,36.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,APR,2.0,2016-04-01
Butte,569.0,534.0,534.0,1637.0,350.0,317.0,318.0,985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,APR,2.0,2016-04-01
Calaveras,95.0,88.0,84.0,267.0,52.0,50.0,51.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,APR,2.0,2016-04-01
Colusa,31.0,25.0,26.0,82.0,15.0,9.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,APR,2.0,2016-04-01
Contra Costa,778.0,734.0,821.0,2333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,APR,2.0,2016-04-01
Del Norte,134.0,100.0,86.0,320.0,67.0,51.0,48.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,APR,2.0,2016-04-01
